"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"115","ELP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","188","1361","60","0","0","0","114","548","53","1605","2292"
"116","ERI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259","466","0","0","0","0","0","0"
"117","ESC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","EUG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","EVV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1278","696","1944","821","1419","1179","1129","1198","1303","1646","1645"
"120","EWN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","601","791","955","978","833","968","1002"
"121","EWR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","679","342","101","194","1500","44711","43939"
"122","EYW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","809","641","810","871","1052","1009","1080","782","367","374","255"
"123","FAI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","FAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1475","1609"
"125","FAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","FAY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1770","1773","1434","1499","2185","2172","2875","3062","2949","2698","2306"
"127","FCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","294","0","0","0","0","0","0","0"
"128","FLG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","FLL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","0","434","206","363","298","216","122"
"130","FLO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1056","1040","966","730","655","615","698","283","2","0","0"
"131","FMN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","FNT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","213","1112","1491","1721","1765","1866","750","452","54","383"
"133","FOE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","FSD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","312","59","180","49","53","2068","2074"
"135","FSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","389","633","145","1","128","708","1011"
"136","FWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1095","577","1337","574","969","1002","781","345","195","595","465"
"137","GCC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","GCK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","GCN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","GEG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","388","0","0","0","0","0","0","0"
"141","GFK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","GGG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","GJT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1200","834"
"144","GLH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","GNV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2431","2354","2241","1826","1927","2064","2425","2350","2350","2381","2414"
"146","GPT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2729","2627","1890","1662","1433","2298","1998","2314","1987","2715","2816"
"147","GRB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","223","460","305","0","60","166","2583","2249"
"148","GRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","GRK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","227","790","643","713","712","707","1331","2090"
"150","GRR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1007","370","2142","1547","1469","1509","1405","544","751","3312","3262"
"151","GSO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123","514","733","699","1312","1604","2362","2650","1935","5557","4325"
